           ,3MINDIA              ,AARTIIND              ,AAVAS                  ,ABB                     ,ABBOTINDIA            ,ABCAPITAL            ,ABFRL                 ,ACC                   ,ACE                   ,ADANIENT              ,ADANIGREEN             ,ADANIPORTS            ,ADANIPOWER           ,AIAENG                ,AJANTPHARM            ,ALKEM                  ,ALKYLAMINE            ,ALLCARGO               ,ALOKINDS               ,AMBER                 ,AMBUJACEM             ,APARINDS              ,APLAPOLLO             ,APLLTD                ,APOLLOHOSP            ,APOLLOTYRE           ,ASAHIINDIA            ,ASHOKLEY             ,ASIANPAINT            ,ASTERDM               ,ASTRAL               ,ASTRAZEN               ,ATGL                  ,ATUL                  ,AUBANK                ,AUROPHARMA             ,AVANTIFEED           ,AXISBANK              ,BAJAJ-AUTO            ,BAJAJFINSV           ,BAJAJHLDNG            ,BAJFINANCE           ,BALAMINES             ,BALKRISIND            ,BALRAMCHIN           ,BANDHANBNK             ,BANKBARODA             ,BANKINDIA             ,BATAINDIA              ,BAYERCROP               ,BBTC                  ,BDL                   ,BEL                    ,BEML                 ,BERGEPAINT             ,BHARATFORG           ,BHARTIARTL            ,BHEL                  ,BIOCON                 ,BIRLACORPN           ,BLS                   ,BLUEDART             ,BLUESTARCO           ,BORORENEW             ,BOSCHLTD              ,BPCL                 ,BRIGADE              ,BRITANNIA             ,BSE                    ,BSOFT                 ,CANBK                  ,CANFINHOME             ,CAPLIPOINT            ,CARBORUNIV           ,CASTROLIND           ,CCL                   ,CDSL                   ,CEATLTD              ,CENTRALBK            ,CENTURYPLY             ,CENTURYTEX            ,CERA                 ,CESC                  ,CGCL                  ,CGPOWER               ,CHALET                 ,CHAMBLFERT            ,CHENNPETRO            ,CHOLAFIN               ,CHOLAHLDNG            ,CIEINDIA              ,CIPLA                 ,COALINDIA              ,COCHINSHIP          ,COFORGE               ,COLPAL                ,CONCOR                ,COROMANDEL           ,CREDITACC             ,CRISIL                ,CROMPTON              ,CUB                    ,CUMMINSIND            ,CYIENT                ,DABUR                  ,DALBHARAT             ,DCMSHRIRAM           ,DEEPAKFERT            ,DEEPAKNTR             ,DIVISLAB              ,DIXON                 ,DLF                   ,DMART                ,DRREDDY               ,ECLERX               ,EICHERMOT              ,EIDPARRY              ,EIHOTEL                ,ELECON                ,ELGIEQUIP             ,EMAMILTD               ,ENDURANCE            ,ENGINERSIN              ,EPL                   ,ERIS                   ,ESCORTS                ,EXIDEIND               ,FACT                  ,FDC                   ,FEDERALBNK             ,FINCABLES            ,FINEORG               ,FINPIPE               ,FORTIS                ,FSL                   ,GAEL                  ,GAIL                  ,GESHIP               ,GICRE                  ,GILLETTE              ,GLAXO                  ,GLENMARK              ,GMDCLTD               ,GMMPFAUDLR             ,GMRINFRA              ,GNFC                  ,GODFRYPHLP             ,GODREJCP              ,GODREJIND             ,GODREJPROP           ,GPIL                    ,GPPL                   ,GRANULES              ,GRAPHITE              ,GRASIM               ,GRINDWELL             ,GRSE                  ,GSFC                  ,GSPL                  ,GUJGASLTD             ,HAL                   ,HAVELLS               ,HBLPOWER             ,HCLTECH               ,HDFCAMC                ,HDFCBANK             ,HDFCLIFE             ,HEG                   ,HEROMOTOCO             ,HFCL                 ,HINDALCO             ,HINDCOPPER           ,HINDPETRO             ,HINDUNILVR             ,HINDZINC              ,HONAUT                ,HSCL                   ,HUDCO                 ,IBULHSGFIN             ,ICICIBANK            ,ICICIGI                ,ICICIPRULI            ,IDBI                  ,IDEA                  ,IDFC                   ,IDFCFIRSTB           ,IEX                    ,IGL                   ,IIFL                  ,INDHOTEL              ,INDIACEM              ,INDIAMART             ,INDIANB                ,INDIGO               ,INDUSINDBK            ,INDUSTOWER            ,INFY                  ,INOXWIND              ,INTELLECT             ,IOB                  ,IOC                   ,IPCALAB               ,IRB                   ,IRCON                 ,ISEC                  ,ITC                     ,ITI                   ,J&KBANK               ,JAIBALAJI             ,JBCHEPHARM            ,JBMA                   ,JINDALSAW             ,JINDALSTEL             ,JKCEMENT              ,JKLAKSHMI             ,JKPAPER               ,JMFINANCIL           ,JSL                   ,JSWENERGY             ,JSWSTEEL              ,JUBLFOOD              ,JUBLPHARMA            ,JUSTDIAL              ,JWL                    ,JYOTHYLAB             ,KAJARIACER           ,KANSAINER            ,KARURVYSYA             ,KEC                     ,KEI                   ,KNRCON                ,KOTAKBANK            ,KPITTECH                ,KPRMILL              ,KRBL                   ,KSB                   ,LALPATHLAB            ,LAURUSLABS            ,LEMONTREE              ,LICHSGFIN             ,LINDEINDIA             ,LT                    ,LTF                    ,LTIM                  ,LTTS                  ,LUPIN                 ,M&M                   ,M&MFIN                 ,MAHABANK              ,MAHLIFE               ,MAHSEAMLES             ,MANAPPURAM            ,MARICO               ,MARUTI               ,MASTEK                ,MCX                   ,METROPOLIS            ,MFSL                   ,MGL                   ,MHRIL                 ,MINDACORP            ,MMTC                 ,MOTHERSON            ,MOTILALOFS            ,MPHASIS               ,MRF                   ,MRPL                   ,MUTHOOTFIN            ,NAM-INDIA            ,NATCOPHARM            ,NATIONALUM            ,NAUKRI                ,NAVINFLUOR            ,NBCC                  ,NCC                  ,NESTLEIND             ,NETWORK18             ,NH                    ,NHPC                 ,NIACL                 ,NLCINDIA             ,NMDC                  ,NTPC                  ,OBEROIRLTY           ,OFSS                   ,OIL                   ,OLECTRA               ,ONGC                  ,PAGEIND              ,PATANJALI             ,PCBL                  ,PEL                   ,PERSISTENT            ,PETRONET               ,PFC                  ,PGHH                  ,PHOENIXLTD             ,PIDILITIND            ,PIIND                 ,PNB                     ,PNBHOUSING            ,PNCINFRA              ,POLYCAB              ,POLYMED               ,POONAWALLA            ,POWERGRID             ,PRAJIND              ,PRESTIGE              ,PRSMJOHNSN           ,QUESS                 ,RADICO                 ,RAJESHEXPO             ,RAMCOCEM             ,RATNAMANI             ,RAYMOND               ,RBLBANK                 ,RCF                  ,RECLTD               ,REDINGTON              ,RELIANCE              ,RENUKA                ,RHIM                   ,RITES                ,RKFORGE               ,RTNINDIA              ,RVNL                ,SAIL                  ,SANOFI                ,SAREGAMA              ,SBILIFE                ,SBIN                  ,SCHAEFFLER             ,SCHNEIDER            ,SHREECEM              ,SHRIRAMFIN           ,SIEMENS              ,SJVN                 ,SKFINDIA             ,SOBHA                 ,SOLARINDS             ,SONATSOFTW            ,SPARC                 ,SRF                   ,STLTECH              ,SUNDARMFIN           ,SUNDRMFAST            ,SUNPHARMA             ,SUNTECK               ,SUNTV                ,SUPREMEIND            ,SUZLON                  ,SWANENERGY            ,SYNGENE                ,TANLA                 ,TATACHEM              ,TATACOMM              ,TATACONSUM            ,TATAELXSI            ,TATAINVEST            ,TATAMOTORS            ,TATAMTRDVR           ,TATAPOWER            ,TATASTEEL            ,TCS                   ,TECHM                 ,TEJASNET             ,THERMAX               ,TIINDIA               ,TIMKEN                ,TITAGARH              ,TITAN                ,TORNTPHARM            ,TORNTPOWER             ,TRENT                 ,TRIDENT               ,TRITURBINE             ,TRIVENI               ,TTML                  ,TV18BRDCST            ,TVSMOTOR             ,UBL                   ,UCOBANK                ,ULTRACEMCO             ,UNIONBANK              ,UNOMINDA             ,UPL                  ,USHAMART             ,VAIBHAVGBL              ,VARROC                ,VBL                   ,VEDL                  ,VGUARD               ,VIPIND                ,VOLTAS               ,VTL                   ,WELCORP               ,WELSPUNLIV            ,WHIRLPOOL             ,WIPRO                 ,YESBANK               ,ZEEL                   ,ZENSARTECH            ,ZFCVINDIA             ,ZYDUSLIFE
3MINDIA    ,1.0                  ,0.6721238234710423    ,0.8518860553613608     ,0.8339927772508708      ,0.2602284062290907    ,0.868217467497299    ,0.6525283506887267    ,0.8026890440402654    ,0.8462439546146536    ,0.7536654095594674    ,0.6287239170091901     ,0.8564778523864646    ,0.8561963761854166   ,0.6343482776740805    ,0.5906203196178871    ,0.5464098496045819     ,0.6204386138018112    ,0.7263360765226496     ,0.12550073757941343    ,0.6673491522931642    ,0.769397235507277     ,0.7433721292994381    ,0.7369915279641831    ,0.15762055418711163   ,0.7401524302089209    ,0.8131538872678997   ,0.8095412117891785    ,0.7983464410171925   ,0.7010290134228252    ,0.6701591540223054    ,0.7849346691979727   ,0.09385237101816526    ,0.7751174946596623    ,0.6613127604204466    ,0.8192275644664405    ,0.29589893168873843    ,0.5477830996091291   ,0.7079832186979801    ,0.7428839413262495    ,0.8694251218765354   ,0.7857029226753081    ,0.8362757058089926   ,0.6805918633319769    ,0.649377146600663     ,0.8022145878017343   ,0.06939921577743013    ,0.45407083774857954    ,0.6175000263739917    ,0.5711941492804652     ,0.06983527927915424     ,0.20793255266206068   ,0.6616304837906436    ,0.7897692746808925     ,0.8890312389908658   ,0.6597730554420259     ,0.7977777912224874   ,0.4249279965891568    ,0.7858147854809101    ,0.05272724628977714    ,0.812054089692458    ,0.6655080309170579    ,0.7605715725395672   ,0.856114405827681    ,0.6528177136526141    ,0.707951907858009     ,0.7329776269891461   ,0.8335920649272488   ,0.42042193810303624   ,0.7520562685538379     ,0.653817041798068     ,0.48379980985619603    ,0.8137030013776989     ,0.539645778972026     ,0.855511910524531    ,0.7569236483016802   ,0.587299316993615     ,0.6902203913578172     ,0.7220888173765934   ,0.6167198245522167   ,0.8028294479424458     ,0.5929591228648946    ,0.8143705377908933   ,0.628674600205871     ,0.7373209344003762    ,0.7562716179938131    ,0.22597122636559408    ,0.7671160744688422    ,0.4671348934628573    ,0.8872955297981481     ,0.8661969367687303    ,0.7798887060168254    ,0.603381055724445     ,0.5031296979389887     ,0.7747298360603146  ,0.7348259265090007    ,0.686122197382416     ,0.8221827772528131    ,0.47333266138027114  ,0.2229429010087634    ,0.6509195539176001    ,0.7350862419781784    ,0.2175032276943889     ,0.8356892786747598    ,0.8235866710780047    ,0.6912417605888423     ,0.8342509241398062    ,0.7941464434437016   ,0.6744160226795137    ,0.6338762573936816    ,0.5977955246810801    ,0.644064853413747     ,0.8320924126808582    ,0.6197885056330549   ,0.3910591693402329    ,0.7477725711447606   ,0.6845375411489144     ,0.707892434063932     ,0.40081333441371736    ,0.8675414237345902    ,0.8395356501543891    ,0.7508300166772349     ,0.7842952177481719   ,0.38040542835277774     ,0.2576472595720783    ,0.6696159981627983     ,0.491597465040798      ,0.5556445928718008     ,0.6824098254666273    ,0.3556439827655492    ,0.6111430070014393     ,0.7926002667162115   ,0.5775870950859332    ,0.813462275807788     ,0.8410291030605556    ,0.7220825673925484    ,0.7135094629687689    ,0.8363319372425444    ,0.8580645307254178   ,0.40107550793552343    ,0.32357448261058486   ,0.368699804982797      ,0.582009761689613     ,0.7599579323311897    ,0.4401362425866025     ,0.681131825198273     ,0.7849184907173467    ,0.21558161736291787    ,0.6828061139505651    ,0.8419041535518267    ,0.7943253238272235   ,0.750900625848087       ,0.7891575967798002     ,0.23856718618809747   ,0.8269524170194691    ,0.8361395952187958   ,0.8465507253686179    ,0.4653795816517643    ,0.8576508276031652    ,0.8056467296228397    ,0.6539984529996242    ,0.729260089743096     ,0.7400041034044718    ,0.7644557667062434   ,0.7065619760442486    ,0.48783886672220744    ,0.8051757958159959   ,0.7480059994307579   ,0.8300372555154466    ,0.28382234882731977    ,0.7869877396953405   ,0.8485973249346169   ,0.8747239139648438   ,0.7378866768962218    ,0.6252601010995227     ,0.7308572571848241    ,0.692515105405911     ,-0.02738661597274651   ,0.8210549272016019    ,0.3602543836422686     ,0.8482177111494141   ,0.7294759874836764     ,0.7542736753470093    ,0.582857376582273     ,0.3164110344088753    ,0.8641340516359117     ,0.8323526074927903   ,0.6772774361069656     ,0.592154265849124     ,0.874946929579983     ,0.5995948452974198    ,0.5864654081450653    ,0.5891779254280861    ,0.6441062503350156     ,0.7160747610167998   ,0.39768623611213266   ,0.7686428281941678    ,0.7036299799980011    ,0.7713627891503421    ,0.7709679906070721    ,0.8071340128144981   ,0.6392620020097276    ,0.4046025801065066    ,0.5932667423390677    ,0.594302379653762     ,0.5178532539486504    ,0.5469883940656489      ,0.2862452581867117    ,0.6011418696290927    ,0.8042307130120504    ,0.5979163079703745    ,0.7961819981301395     ,0.7853618198935538    ,0.7696008648518621     ,0.7075319165708402    ,0.8508094099945308    ,0.8220061854604328    ,0.5384830316422645   ,0.7242654635026807    ,0.8440388400474773    ,0.779269393444404     ,0.6860112027618037    ,0.6252828319684428    ,0.7807547882597359    ,0.7133055521563266     ,0.5558912807569054    ,0.801102555515923    ,0.7361864713938931   ,0.5013030195458956     ,0.7907284204243437      ,0.8258871699488249    ,0.7990678696763075    ,0.7592694689530765   ,0.7688035200515936      ,0.8142521960409709   ,0.12460355671014005    ,0.8920300817553042    ,0.678781140461942     ,0.613926667433789     ,0.38443062903694586    ,0.6409006909376203    ,0.7576026356962933     ,0.8017835598386895    ,0.5509713755671743     ,0.6838229233344286    ,0.7707955619275567    ,0.4134936926744853    ,0.7416340164650951    ,0.4292759697255085     ,0.8444478406624248    ,0.840284868645234     ,0.4926249544270968     ,0.5488420439592062    ,0.7065508253506941   ,0.5250148720443659   ,0.7443687212138731    ,0.362836421417081     ,0.6821190776054498    ,0.6938606478317731     ,0.6390708948780979    ,0.7373679251555498    ,0.8348899427282509   ,0.8477791863384295   ,0.8377421238388243   ,0.6919189242318398    ,0.7045588587482522    ,0.7046708622123775    ,0.575031680523123      ,0.6032404132495675    ,0.760071488028625    ,0.4792452562552203    ,0.8582331828404698    ,0.6493626568197844    ,0.6050924922162554    ,0.8339334097565374    ,0.7973389789603041   ,0.5178418523248272    ,0.636234874837988     ,0.6947990274865083    ,0.8474659616911081   ,0.8187260158345191    ,0.6898564218231945   ,0.8659964174895555    ,0.7516169932073254    ,0.7946047119524816   ,0.7018397623940311     ,0.7298437119127034    ,0.760089992229672     ,0.6784176956776082    ,0.8317233110755894   ,0.4664676206722994    ,0.7690072999792901    ,0.8077904334295221    ,0.7369882553836259    ,0.14831932813163026    ,0.8451587762176256   ,0.8562665594999084    ,0.7539988649925707     ,0.6606336048248023    ,0.6456282081359916    ,0.36350582610960314     ,0.5731482613379707    ,0.8356301205969375    ,0.796917881094667    ,0.6436244485065267    ,0.8283895951518682    ,0.8330342950970927    ,0.8443107701176532   ,0.7018696941261666    ,0.807096984807975    ,0.8533408107392051    ,0.703145949215326      ,0.299494910368945      ,0.8534442006658794   ,0.7536980113805029    ,0.4491857213014565    ,0.1968964257340299      ,0.8460455276525606   ,0.8286034923967748   ,0.7612046278105169     ,0.5153180817710966    ,0.6742661034429565    ,0.8333549260756143     ,0.6238845390791166   ,0.7987513670285032    ,0.5801498518091746    ,0.8249571782143257  ,0.8548361918000648    ,0.2779821500643562    ,0.7326185758688113    ,0.7939931265308565     ,0.8579293690256831    ,0.855188759458284      ,0.6684169902072475   ,0.7938271957375437    ,0.862601691572652    ,0.8350457521827743   ,0.8418176974973669   ,0.8506869802561361   ,0.7386796611028202    ,0.8131270246132315    ,0.7819498327091072    ,0.6087795857058453    ,0.6676447354116922    ,0.7336958142997682   ,0.8648576996714737   ,0.8693411618151258    ,0.6440663269507679    ,0.45121324026470166   ,0.7445444478060471   ,0.7650720670877892    ,0.5946627071991009      ,0.417032979736375     ,0.5278697430576468     ,0.703736852730442     ,0.7409086687526325    ,0.6549234108939538    ,0.666195596222191     ,0.7133772213549325   ,0.7843175924226282    ,0.8517994033616355    ,0.8612315588713799   ,0.8119659179939437   ,0.8317666687490094   ,0.701347093337844     ,0.7705345758482404    ,0.8112443919773165   ,0.84625097559762      ,0.7626254718251377    ,0.678774463453569     ,0.7476060937881508    ,0.7901918060642941   ,0.436457739058992     ,0.6340872570073164     ,0.7110119495961006    ,0.7060572149739874    ,0.7969174130017316     ,0.789284565770616     ,0.6696982895425863    ,0.615955837665904     ,0.7998808533235656   ,0.6605977952678497    ,0.19029755418593272    ,0.8264716043891224     ,0.4246890303057278     ,0.8187077892128655   ,0.8024515541142385   ,0.8306134915234147   ,0.6575699650526815      ,0.24072761378946284   ,0.8003584263831656    ,0.8407792605939608    ,0.7636950128274147   ,0.6194118966316792    ,0.8051657747909737   ,0.835911082757471     ,0.7730426242368595    ,0.744830295174678     ,0.38236557038889696   ,0.7410156012624581    ,-0.3895970565827841   ,0.3403529429125592     ,0.7784562653929393    ,0.45673651283535344   ,0.579875115870598
AARTIIND   ,0.6721238234710423   ,1.0                   ,0.7182400792372452     ,0.6476558780538951      ,0.7781941090293034    ,0.5932032032946859   ,0.2882034343149608    ,0.784908851774543     ,0.7924020454388985    ,0.9142257494646184    ,0.9099070270682517     ,0.7326533176360697    ,0.5727315339269985   ,0.8052389916011765    ,0.9563102181524407    ,0.9421548688548212     ,0.9510484081487799    ,0.8901007327949414     ,0.5981996058518352     ,0.9232495333337057    ,0.8875372746473422    ,0.4912205456569795    ,0.9256243002404028    ,0.5251012915213129    ,0.9063859302795176    ,0.6909330487404085   ,0.8711237096530098    ,0.8004223975833868   ,0.9113565725371454    ,0.6764456198965826    ,0.8476630860254173   ,0.5218371116435022     ,0.8898595094763518    ,0.9635485139623167    ,0.7496480889349311    ,0.6134080057064322     ,0.604803904371045    ,0.3640094940102039    ,0.7811402573781846    ,0.7116009883200544   ,0.5302440389418231    ,0.804821152051284    ,0.9608156384708901    ,0.9506299839287998    ,0.7785990278855497   ,-0.5013241246106029    ,-0.10104880771987204   ,0.09536216751754782   ,0.37834393508750447    ,0.5463688206434858      ,0.3837619726429618    ,0.7669139034912059    ,0.7879400036049662     ,0.6732308347300615   ,0.905591871526774      ,0.8443502153867964   ,0.7792644605168048    ,0.4720246946706369    ,0.476218251298882      ,0.8705525330096302   ,0.8362647535460394    ,0.8442009364618765   ,0.6387474355626654   ,0.9040443451433907    ,0.4409182332217804    ,0.49515676482816323  ,0.7672038342915847   ,0.752215338290712     ,0.8283100495862008     ,0.9519964120243494    ,-0.04487833948182255   ,0.8247087947841669     ,0.834830087657976     ,0.7760629501238294   ,0.6413900275269259   ,0.8447954104299015    ,0.95593761411498       ,0.7485406120372062   ,0.35338106470405595  ,0.8451476401588284     ,0.30797599846387974   ,0.7956228860409299   ,0.4093672861745534    ,0.8663803595502688    ,0.8471959292832293    ,-0.2849901759897463    ,0.8612132986822468    ,-0.06145842434465052  ,0.7610328571067235     ,0.7482605779348688    ,0.6514440142687761    ,0.9077361861155049    ,0.011791735685386428   ,0.5140150160441431  ,0.9254750621071455    ,0.7495634031733619    ,0.5408381794875226    ,0.8332403656987393   ,0.07810584790823222   ,0.9034140760324361    ,0.8778256554958718    ,-0.32775899931523134   ,0.706496880476884     ,0.7841634830876152    ,0.9223516439446541     ,0.7688355501661481    ,0.7362209605378404   ,0.9355683951135132    ,0.9714701908765697    ,0.9621818215465909    ,0.957584366247187     ,0.7616256647108652    ,0.945419305935903    ,0.7815937466472519    ,0.899244032504191    ,0.7919716845252597     ,0.9210893825102988    ,-0.12060391233573987   ,0.7544725756379936    ,0.7325836546539151    ,0.8432726720682725     ,0.8448135090726949   ,-0.21802109845519527    ,0.6736117302987059    ,0.9406512496229796     ,0.8673563446826211     ,0.21559013800909108    ,0.9019933329958438    ,0.7834314323361935    ,0.1670820702327224     ,0.6167579241220675   ,0.9091492472164443    ,0.7963767758026444    ,0.8233511261104453    ,0.8728333116092635    ,0.8766380753067758    ,0.656247756228029     ,0.6531341844089179   ,-0.2588368740686826    ,-0.18880938376584153  ,0.44639329752509965    ,0.8375486440423544    ,0.535731394287775     ,0.8087014574814496     ,0.9004592783740665    ,0.8309480206111322    ,0.12975196072496145    ,0.7596811795435137    ,0.7114775472560737    ,0.79248495855789     ,0.8958013294987351      ,0.8410450106726975     ,0.697238877635584     ,0.6497204851112977    ,0.8030443388997951   ,0.7761559757411565    ,0.5551997635877478    ,0.7023264316874408    ,0.6922239683400814    ,0.9426428658330984    ,0.8559964793388677    ,0.787244415809471     ,0.8243513987329925   ,0.9185082555345345    ,0.23033200894187333    ,0.7482079348362449   ,0.7885028961834897   ,0.6229322000730796    ,0.5051070316330879     ,0.735549407360214    ,0.7873127057382296   ,0.7612094167600573   ,0.41961169536651116   ,0.8616508787785644     ,0.8562960218283385    ,0.855131392195759     ,-0.3954597845996673    ,0.7566478036650992    ,-0.024725824063219045  ,0.748825374384191    ,0.7875424785753324     ,0.6972274144296042    ,0.6275185241483524    ,0.5693854244120438    ,0.7394898629086105     ,0.5710316546283587   ,0.9677264378890862     ,0.7893858932505152    ,0.6596096927554467    ,0.28161840119306797   ,0.915909247072928     ,0.8794408815044553    ,0.30425668578069004    ,0.6299823861449829   ,-0.16909158890896656  ,0.5719609820118006    ,0.8963382185590927    ,0.851602220867336     ,0.7935640345054685    ,0.7474387482299707   ,0.22710619926455416   ,0.834255976603221     ,0.8305652401069681    ,0.7867542443339887    ,0.8396642793691047    ,0.10869284540014097     ,0.5830946522758231    ,0.3012539660576434    ,0.6898477779070923    ,0.9459384203953126    ,0.8595344231692793     ,0.6218914596888889    ,0.8986157923453504     ,0.9430890814117676    ,0.7647954371320064    ,0.6769377088690071    ,0.3715501044135299   ,0.9119767834979821    ,0.7066836934363151    ,0.8590249309539637    ,0.9503123380584132    ,0.779501042292029     ,0.6369114229529885    ,0.7696002571155321     ,0.3659148696642617    ,0.8070439666417243   ,0.7650114148983034   ,-0.09448113333632083   ,0.8652576513490267      ,0.6095950731078177    ,0.8394004793246176    ,0.6907396260914304   ,0.8198244814220497      ,0.8290986348031099   ,0.30128744641211314    ,0.6703628240552755    ,0.9435125897710308    ,0.949999376557971     ,-0.1474552800569228    ,0.2606027045382469    ,0.9248792759664396     ,0.6434554854970386    ,0.0605443800249166     ,0.9365755431828361    ,0.8612834484216025    ,0.7255104762903192    ,0.8332640302304647    ,-0.1466795657935676    ,0.7322170587481416    ,0.6398805879044677    ,0.0926678387292111     ,0.5771460455488119    ,0.8081415496197274   ,0.5250940587026568   ,0.9128215519393041    ,0.7510167537085236    ,0.9215147368770661    ,0.9189110227090348     ,0.5634155802602953    ,0.5426512045426752    ,0.6348664558004935   ,0.7457717829578556   ,0.8117121297902807   ,0.5468331246084422    ,0.8801321630775616    ,0.7307683674441868    ,0.0937373532108239     ,0.9205007200785958    ,0.6787518309561799   ,0.8126747464574071    ,0.7185491948800345    ,0.9389431107532571    ,0.954303166665671     ,0.5119047355762754    ,0.595148855347621    ,0.891381874238556     ,0.8676031518850389    ,0.9109583150812915    ,0.7511180786114435   ,0.5852771367496106    ,0.7405531050228985   ,0.7494817518238237    ,0.4886481748622272    ,0.667866755366167    ,0.844052022179942      ,0.43005031997387033   ,0.5048974198296174    ,0.32339899659253113   ,0.8032672525571742   ,0.757291605889227     ,0.8497117231647849    ,0.5850841777529178    ,0.9145225230895638    ,-0.13692010819903122   ,0.7643724228595588   ,0.7010472832841541    ,0.596867337137681      ,0.924570606437915     ,0.952502572126893     ,-0.23568635210275157    ,0.22882474530002742   ,0.6727717884838416    ,0.8662880469590968   ,0.9239579155207823    ,0.6348147101570062    ,0.7505724069152544    ,0.6938637631579226   ,0.4440020033014592    ,0.7010644603282054   ,0.7210763296000265    ,0.9447167090325523     ,-0.13434928568106635   ,0.7737687460283383   ,0.8972923465874976    ,-0.08279637038578283  ,-0.36393949361154515    ,0.7612450836877045   ,0.7150447793497515   ,0.8610275593164476     ,0.8321958070816731    ,0.8520222977279491    ,0.7566195146652084     ,0.5364337240640235   ,0.789641692794257     ,0.8968798838026641    ,0.693283510475496   ,0.8106788067034274    ,0.7508509251356972    ,0.8937731421134454    ,0.6489449856413257     ,0.6438808822955577    ,0.7045569461325717     ,0.8335759122428589   ,0.844178973003428     ,0.6736786958464102   ,0.7711802256473389   ,0.8181704273570504   ,0.6426121193634222   ,0.5657009819878024    ,0.7292612013701649    ,0.8763817915779345    ,0.8153257246801581    ,0.9698979470634607    ,0.8383341493157136   ,0.7277497068615425   ,0.8041647397797719    ,0.9463022894784262    ,0.112359496292948     ,0.7763962560994835   ,0.9059460371030953    ,0.8158671408953392      ,0.5832989804591158    ,0.8617141985576964     ,0.9298298544782169    ,0.9386772925077354    ,0.9466673965788336    ,0.9591828535230268    ,0.9485880807080345   ,0.8680372306060301    ,0.7780966349005728    ,0.76421550100889     ,0.7941297585152907   ,0.8395784521897076   ,0.8919514130161945    ,0.8594729013608807    ,0.7655690121584832   ,0.6003424342256993    ,0.9202208420915513    ,0.94665996035494      ,0.7509401042489334    ,0.8286487190295531   ,0.8983759508967212    ,0.9374827917946651     ,0.9104651921863773    ,0.8835227327326404    ,0.5794161865199264     ,0.8437359967828726    ,0.8947472010819136    ,0.8348249406545639    ,0.8122679037178379   ,0.4493617625747703    ,-0.1615169270532948    ,0.8227595931442194     ,-0.16918724881423913   ,0.8157853177386518   ,0.5724180637761415   ,0.7297778400981582   ,0.9018178219539317      ,-0.2941985326426198   ,0.8863469176493773    ,0.7336025840421624    ,0.4987269326125172   ,0.2874893784494817    ,0.8249780505223621   ,0.7350039757934234    ,0.47955508129619967   ,0.8346544820605041    ,0.3040931104226998    ,0.8756711454372648    ,-0.8123796787101485   ,-0.026567261153286177  ,0.7655703115925049    ,0.52075213865369      ,0.9036115225093835
